mean_rr,sdnn,rmssd,record,window_id,label
713.9862804878048,23.077652221345552,17.512899821453043,16265,94,Normal
694.0104166666666,60.4653148505422,26.953055960498357,16265,95,Normal
682.5944767441861,46.69366742694912,24.019316151029262,16265,96,Normal
718.1640625,47.17959306167067,20.210542933654132,16265,97,Normal
764.6233974358975,77.74707241476301,48.49185193357095,16265,98,Normal
718.359375,35.28405588377525,21.55936432049531,16265,99,Normal
725.2286585365854,54.969938101173234,70.19304088213624,16265,100,Normal
739.5833333333334,48.81577033869981,25.028252949890135,16265,101,Normal
745.7932692307693,46.76958478827087,30.548247335911967,16265,102,Normal
712.2713414634146,37.084141333518545,31.29879003751583,16265,103,Normal
743.9453125,56.700870438610494,37.737960276535,16265,104,Normal
757.6069078947369,52.819568796424306,34.82032640444604,16265,105,Normal
714.1768292682926,64.69965922372367,35.28621809573817,16265,106,Normal
792.2297297297297,60.14512827877414,32.36927837150014,16265,107,Normal
753.4054487179487,63.80829391038269,46.41011247881276,16265,108,Normal
753.0048076923077,39.34653881995789,25.84906849589097,16265,109,Normal
765.0082236842105,50.611164392393825,27.154569992041907,16265,110,Normal
742.1875,43.588012845070736,27.96808382770298,16265,111,Normal
733.984375,33.82686198565978,20.171788261496964,16265,112,Normal
720.8460365853658,48.314544173065535,28.943177426316723,16265,113,Normal
678.4156976744187,65.90321684486746,31.688698965295107,16265,114,Normal
700.5208333333334,38.26061863059759,26.225216959506184,16265,115,Normal
702.0089285714286,52.451399293442456,27.688645849768502,16265,116,Normal
644.6180555555555,72.48050770319963,27.3183729643706,16265,117,Normal
757.411858974359,48.48170277946907,41.514335715525014,16265,118,Normal
722.8515625,20.145610988248624,17.33438113203841,16265,119,Normal
727.3246951219512,24.572667167115377,18.15460943534727,16265,120,Normal
719.140625,52.464587666199904,32.23604597739013,16265,121,Normal
658.1597222222222,62.155202466670794,25.287980899687394,16265,122,Normal
701.6369047619048,59.381806060566554,35.214425105605415,16265,123,Normal
733.0078125,42.356702787116156,31.399880955800796,16265,124,Normal
711.3185975609756,55.133504136491545,23.728660232011624,16265,125,Normal
679.5058139534884,51.89037460235148,38.349141085868006,16265,126,Normal
730.2734375,50.750817203049486,40.65272722424943,16265,127,Normal
683.5029069767442,28.41281657314624,22.09708691207961,16265,128,Normal
709.2225609756098,32.1660790335506,18.15460943534727,16265,129,Normal
669.3892045454545,51.84294235294168,15.67035568321192,16265,130,Normal
542.3295454545455,47.174490913789484,12.977357975456643,16265,131,Normal
649.1319444444445,51.370703426415055,31.559194808940173,16265,132,Normal
666.9034090909091,79.9865383455435,36.95245855574367,16265,133,Normal
584.375,38.68568250981234,21.927324446862166,16265,134,Normal
598.2142857142857,40.3332834812336,16.72556325347022,16265,135,Normal
714.748475609756,74.39898988970994,34.09867631686749,16265,136,Normal
727.34375,25.89935070976684,21.377117903772596,16265,137,Normal
671.3423295454545,73.61630732832533,35.221797744255035,16265,138,Normal
576.7463235294117,20.73963394126998,11.899645477912356,16265,139,Normal
568.359375,36.60782011045157,13.619801918134334,16265,140,Normal
656.25,31.73452501810922,30.44474867127296,16265,141,Normal
646.5692934782609,48.41187475786782,23.4375,16265,142,Normal
767.8865131578947,52.25154802711676,44.8977700455999,16265,143,Normal
713.4146341463414,32.25513039434805,31.830544980411503,16265,144,Normal
653.9930555555555,46.281609360189016,28.511003283620806,16265,145,Normal
714.3673780487804,31.958842372304584,23.04356438086348,16265,146,Normal
707.8887195121952,61.172984669630424,28.545040478820486,16265,147,Normal
713.4146341463414,39.477182443882874,37.119653181889376,16265,148,Normal
714.5579268292682,54.458294749683695,38.01325195532145,16265,149,Normal
668.6789772727273,52.20412022858341,23.285602741997888,16265,150,Normal
682.5944767441861,49.09424589903391,40.2353682551925,16265,151,Normal
745.9935897435897,60.48618093340505,41.320433040780586,16265,152,Normal
821.8315972222222,47.65765325676387,33.198200790318225,16265,153,Normal
804.0364583333334,55.98579807941066,44.48913265177399,16265,154,Normal
811.4149305555555,51.499092226647925,45.84051959355547,16265,155,Normal
669.5130813953489,84.623189623446,34.330158794089215,16265,156,Normal
684.2296511627907,43.35868125294624,23.6227795630767,16265,157,Normal
669.7443181818181,50.33853225842854,31.36334821398794,16265,158,Normal
638.5869565217391,64.92482781931481,30.525454712692923,16265,159,Normal
720.4649390243902,42.947513984697586,40.14135180832853,16265,160,Normal
705.3571428571429,61.49881024684307,39.460623608209495,16265,161,Normal
670.7848837209302,50.53485604578166,30.663203515797083,16265,162,Normal
615.234375,25.540423497308634,15.953983445082217,16265,163,Normal
617.67578125,49.652065221598356,36.48404931457441,16265,164,Normal
578.4313725490196,46.66929907923925,19.42156702290008,16265,165,Normal
622.1742021276596,67.82933342907438,23.522265195309704,16265,166,Normal
741.1858974358975,73.84467316362993,38.08396060152731,16265,167,Normal
759.0144230769231,47.29176577464439,18.496435133951454,16265,168,Normal
742.588141025641,52.0016000700507,24.378057331877695,16265,169,Normal
733.7890625,36.618359272909046,18.128729722353793,16265,170,Normal
743.359375,28.945813296949787,20.895839724415517,16265,171,Normal
684.8958333333334,34.33721317797012,25.680292443224086,16265,172,Normal
732.03125,23.450517218443178,20.36482412638808,16265,173,Normal
733.984375,41.07882036307609,21.045097619495674,16265,174,Normal
741.796875,29.695208703120358,26.06169101923456,16265,175,Normal
781.25,46.83979533863128,24.77382498755267,16265,176,Normal
698.2886904761905,64.26435381455114,30.30684194113801,16265,177,Normal
792.2297297297297,63.50697093782086,37.399496396731955,16265,178,Normal
695.4985119047619,62.62747637927592,33.9882624108282,16265,179,Normal
691.7782738095239,48.795074557153036,29.761621205821104,16265,180,Normal
753.0048076923077,55.23182020596732,39.24709672257702,16265,181,Normal
741.796875,60.53931404403154,36.9839627622915,16265,182,Normal
740.9855769230769,70.31335606535625,49.75074074594002,16265,183,Normal
767.4753289473684,76.99499826153067,44.38041221277328,16265,184,Normal
750.8012820512821,76.88916102606558,46.53108486326782,16265,185,Normal
752.6041666666666,69.525360177414,41.88027755431327,16265,186,Normal
740.1842948717949,41.253382118336816,25.441971109064518,16265,187,Normal
717.797256097561,60.93689224288518,32.61192416365906,16265,188,Normal
771.9983552631579,94.07248645060248,53.66749048980186,16265,189,Normal
745.5929487179487,74.8051620812185,44.55613051474924,16265,190,Normal
803.3854166666666,53.543971861854395,35.922939596944374,16265,191,Normal
775.4934210526316,42.816499499781855,25.429170975210468,16265,192,Normal
809.2447916666666,25.340495385453863,22.05759253392938,16265,193,Normal
796.875,55.033293823412514,31.520100096120323,16265,194,Normal
813.5850694444445,58.00201137103312,33.25068809706908,16265,195,Normal
762.1299342105264,49.72482126494974,27.032800006333645,16265,196,Normal
728.7109375,32.68144867355705,27.207478659957655,16265,197,Normal
699.7767857142857,47.219187056487,19.936721064377174,16265,198,Normal
760.2163461538462,48.0994538552013,29.668016459781985,16265,199,Normal
742.1875,45.657259406785045,30.783942408297357,16265,200,Normal
727.9296875,71.3655411687503,21.45020228073888,16265,201,Normal
747.7964743589744,33.79781666688043,21.092988534014157,16265,202,Normal
732.5721153846154,39.300617926482445,26.584259663231272,16265,203,Normal
725.8003048780488,38.26568709165006,21.784130458747946,16265,204,Normal
592.3150510204082,63.18725834546696,26.34909680318758,16265,205,Normal
549.4791666666666,37.19493973199401,13.446272915072182,16265,206,Normal
533.3806818181819,19.56415100761493,9.859215878125475,16265,207,Normal
622.5066489361702,48.511610658589596,47.030426198909645,16265,208,Normal
676.7805232558139,41.85251559691671,36.20500851220792,16265,209,Normal
694.1964285714286,47.3859622859841,37.70507315893621,16265,210,Normal
694.9404761904761,34.97815259983083,34.09758486234944,16265,211,Normal
667.2585227272727,35.50248468544691,31.678565664011206,16265,212,Normal
645.8333333333334,30.369541118985936,19.98756715833848,16265,213,Normal
669.3892045454545,71.92694993085615,36.274018456340485,16265,214,Normal
659.9786931818181,57.68684123648445,42.004069354010355,16265,215,Normal
680.0426136363636,62.89723165147179,38.71575756356745,16265,216,Normal
647.2222222222222,51.50606011330182,33.58218617039329,16265,217,Normal
684.0479651162791,57.9831882166895,39.00665651183324,16265,218,Normal
637.398097826087,34.99836554485198,20.930761768135543,16265,219,Normal
688.9880952380952,107.89331877485665,49.5159255839263,16265,220,Normal
668.5014204545455,67.70737621668029,31.768053315910908,16265,221,Normal
668.8565340909091,43.79106956169023,27.427974521229405,16265,222,Normal
666.015625,67.98803360854001,35.86079402307088,16265,223,Normal
692.3363095238095,66.57459362579624,43.95774934109055,16265,224,Normal
650.4755434782609,48.08875766574831,17.585357308473053,16265,225,Normal
656.7826704545455,54.392409191630854,35.141106234490124,16265,226,Normal
640.1154891304348,55.396274938578074,27.263025683963335,16265,227,Normal
672.0525568181819,74.83277396645013,41.8686811876077,16265,228,Normal
705.2210365853658,36.726022171829804,28.598445652692387,16265,229,Normal
660.4166666666666,37.14385277015715,25.911131174651562,16265,230,Normal
657.4928977272727,37.0932299589922,25.301372087414823,16265,231,Normal
640.2853260869565,47.576178995103234,21.220363320274338,16265,232,Normal
694.7544642857143,75.65655504705465,60.527663405649164,16265,233,Normal
623.6702127659574,48.970216099669685,31.503725409448215,16265,234,Normal
586.5625,68.69386913145888,49.19584116190667,16265,235,Normal
582.34375,69.74090582515042,34.867186053154704,16265,236,Normal
688.4084302325581,127.01868893233058,80.27184212656924,16265,237,Normal
713.0335365853658,102.88081409492261,53.3600041141537,16265,238,Normal
663.5298295454545,43.57455586861536,31.25,16265,239,Normal
628.7364130434783,43.153294736840344,24.290049617418788,16265,240,Normal
638.2472826086956,46.35895647959145,19.383118818675413,16265,241,Normal
630.8178191489362,19.168376748837602,13.234211779061248,16265,242,Normal
612.1419270833334,23.3009031267186,15.872376856490904,16265,243,Normal
665.1278409090909,42.32114344237576,32.343688560215774,16265,244,Normal
667.7911931818181,78.20465818833765,54.75234942394582,16265,245,Normal
667.0809659090909,124.85805049477904,97.59991107431972,16265,246,Normal
642.8328804347826,55.68917288505526,34.86083443891982,16265,247,Normal
617.686170212766,20.154887651311405,19.717185607688627,16265,248,Normal
627.3271276595744,37.963766172702336,26.140550486847722,16265,249,Normal
652.0833333333334,50.18952794436083,25.452012765893922,16265,250,Normal
653.6458333333334,65.05206248331665,39.4160139929307,16265,251,Normal
598.5331632653061,12.99792775649797,11.444268119301398,16265,252,Normal
599.4897959183673,24.794652010578766,10.99084831779566,16265,253,Normal
606.1197916666666,17.529833356557628,11.897462657481645,16265,254,Normal
561.5985576923077,28.73168141878435,16.299768245375184,16265,255,Normal
586.71875,27.698590470680994,18.09963698686033,16265,256,Normal
587.34375,43.68549932829542,20.54905428518077,16265,257,Normal
586.09375,46.652859052929436,28.585376059968073,16265,258,Normal
590.3125,31.644386350504572,22.543537808843922,16265,259,Normal
589.6875,62.42651930469935,25.25381361380527,16265,260,Normal
597.4170918367347,33.224531320487515,15.625,16265,261,Normal
576.1335784313726,62.5352829570896,18.586526958391122,16265,262,Normal
514.2543859649123,22.86503012186597,11.672154388031188,16265,263,Normal
512.1984649122807,35.12250280426511,15.48486264007992,16265,264,Normal
609.375,36.81344308587197,19.596246019911995,16265,265,Normal
592.155612244898,22.542410152698917,15.746597164645605,16265,266,Normal
590.9375,25.519982979030374,15.180212621356521,16265,267,Normal
622.5066489361702,63.0812891558418,41.77091521640751,16265,268,Normal
646.2296195652174,40.42012523701432,29.964895549255264,16265,269,Normal
676.5988372093024,69.18589383410944,50.75978255029834,16265,270,Normal
635.6997282608696,82.41223471034705,45.135550090194364,16265,271,Normal
581.0355392156863,24.65490139550332,13.16585902058806,16265,272,Normal
590.9375,64.01980284451054,42.81992431529214,16265,273,Normal
598.8520408163265,57.35675604449151,38.40594063477246,16265,274,Normal
602.0408163265306,56.61042063378095,39.32205435036849,16265,275,Normal
570.9252450980392,24.356135924450726,19.578068884596355,16265,276,Normal
593.9094387755102,46.834851958513156,16.18463918575007,16265,277,Normal
678.7790697674419,51.194214798020205,23.6227795630767,16265,278,Normal
679.8691860465116,51.174222221515144,31.086813506024278,16265,279,Normal
698.8467261904761,39.66068695482467,26.507520216889027,16265,280,Normal
667.96875,38.03696406988088,35.36256483918854,16265,281,Normal
708.8414634146342,59.398673229248175,32.51821154416783,16265,282,Normal
728.6585365853658,82.73416520253804,37.650252375067154,16265,283,Normal
756.3733552631579,70.28634526246226,49.260124448095866,16265,284,Normal
758.6137820512821,42.819886064620874,29.45066542675984,16265,285,Normal
727.734375,46.990417802296406,27.149896629991627,16265,286,Normal
731.0546875,92.60181494102096,42.60756561264557,16265,287,Normal
725.5859375,43.78442772082152,22.308547107296377,16265,288,Normal
723.1326219512196,53.24057048066896,32.06933711214655,16265,289,Normal
670.9665697674419,64.53819817855675,31.389198907199184,16265,290,Normal
699.4047619047619,53.10305961168228,40.2265580406624,16265,291,Normal
701.6369047619048,53.1304185578637,36.60322544264205,16265,292,Normal
701.9817073170732,95.73857957021116,49.28690717371095,16265,293,Normal
682.4127906976744,57.99741896625134,32.0081035707589,16265,294,Normal
692.1502976190476,65.3431519260562,48.03568089159882,16265,295,Normal
693.8244047619048,61.30834993675103,41.032634756879354,16265,296,Normal
685.639880952381,80.64769176971804,41.69841270301808,16265,297,Normal
685.6831395348837,76.95042196775411,47.58270329934828,16265,298,Normal
680.0508720930233,41.57792980728142,26.54827174953023,16265,299,Normal
672.4076704545455,39.25371265879642,22.605132289238068,16265,300,Normal
686.5699404761905,58.5925689601305,29.636308559956916,16265,301,Normal
702.5669642857143,69.947649154087,48.590312648013565,16265,302,Normal
693.8244047619048,65.21355606000128,39.214642737509266,16265,303,Normal
706.4732142857143,42.45474687859428,31.20232644058577,16265,304,Normal
762.1299342105264,71.10069389393904,55.644379595555954,16265,305,Normal
722.9420731707318,40.76318989701385,21.395412402545553,16265,306,Normal
694.3824404761905,31.07289756750253,23.278167765358923,16265,307,Normal
698.2886904761905,62.77729550106474,39.0625,16265,308,Normal
696.2425595238095,26.53197546676606,22.02961473346454,16265,309,Normal
672.5852272727273,34.65224993030666,23.4375,16265,310,Normal
646.0069444444445,42.33904821625097,23.52611090206234,16265,311,Normal
680.9593023255813,34.07182607479954,20.027185764426743,16265,312,Normal
581.3419117647059,90.29288142037109,19.42156702290008,16265,313,Normal
534.375,31.2712995594421,12.757759076995718,16265,314,Normal
541.3773148148148,32.51315831154569,14.114813596139822,16265,315,Normal
623.5039893617021,83.61119849640481,64.42352540027595,16265,316,Normal
625.3324468085107,50.96204637383464,35.74573719454561,16265,317,Normal
614.74609375,52.942688718818104,25.6593163449955,16265,318,Normal
681.8677325581396,64.03292668123582,53.34229893484871,16265,319,Normal
698.2886904761905,42.06995518817613,26.70335680175261,16265,320,Normal
701.4508928571429,51.75311185094455,33.76855576170985,16265,321,Normal
701.078869047619,30.878536462214775,20.669932117692113,16265,322,Normal
696.2425595238095,42.66165902470865,33.74650642487525,16265,323,Normal
564.9038461538462,44.0488820021552,16.734505014736328,16265,324,Normal
552.7712264150944,34.803347352507664,13.531646934131853,16265,325,Normal
673.6505681818181,59.84376011479534,35.74185242170422,16265,326,Normal
687.8720238095239,39.90724912605424,20.991523405366483,16265,327,Normal
668.1463068181819,43.60927029681459,28.81600266254281,16265,328,Normal
611.6536458333334,42.93791309832313,18.161761143103632,16265,329,Normal
612.9557291666666,38.635634235788714,23.102661364030418,16265,330,Normal
646.5277777777778,41.73677550774558,25.776945232897027,16265,331,Normal
678.234011627907,37.94760026323453,25.515518153991437,16265,332,Normal
743.5897435897435,28.629719109352216,22.169655537349623,16265,333,Normal
704.8399390243902,22.39900712008892,18.895916597574725,16265,334,Normal
690.9520348837209,37.76186148261899,25.28667480352147,16265,335,Normal
697.358630952381,34.85775745970696,24.735404279040214,16265,336,Normal
693.8244047619048,52.27563351854035,30.769940738467152,16265,337,Normal
692.5223214285714,80.53971797902405,37.94122415119817,16265,338,Normal
679.5058139534884,58.64492368275437,35.45466929966785,16265,339,Normal
674.0552325581396,71.0120557767735,39.3958986489348,16265,340,Normal
697.5446428571429,50.9251542256689,34.639022101297066,16265,341,Normal
671.1482558139535,50.11835197616391,25.714085492358723,16265,342,Normal
669.2116477272727,67.75950644044008,32.844495751385665,16265,343,Normal
533.5227272727273,71.3648012173316,19.946398078257044,16265,344,Normal
528.125,22.02666578676442,12.579320092178333,16265,345,Normal
607.1428571428571,27.700164388372446,15.128841196122723,16265,346,Normal
662.2869318181819,54.68404099155261,34.8979122659688,16265,347,Normal
682.4127906976744,94.89196268408399,81.34188085544365,16265,348,Normal
668.9680232558139,82.1634845009428,31.110178269567754,16265,349,Normal
663.3522727272727,92.18055067307598,44.784412721612945,16265,350,Normal
645.0407608695652,50.595452692082226,27.188298200287893,16265,351,Normal
649.1319444444445,49.21316167079496,29.420902240352245,16265,352,Normal
643.5122282608696,47.80993283028058,29.919597117385564,16265,353,Normal
646.0069444444445,48.126302692004806,30.188836609314105,16265,354,Normal
637.5679347826087,35.85611727076535,24.732729313716177,16265,355,Normal
647.9166666666666,40.99060910406458,29.515049368153623,16265,356,Normal
649.2866847826087,51.235900062142086,32.31685845310119,16265,357,Normal
643.2291666666666,49.30066485916347,25.857540359939673,16265,358,Normal
682.2311046511628,73.06896896144002,51.625592712497415,16265,359,Normal
625.9973404255319,43.23214787571791,26.267139849430986,16265,360,Normal
657.8125,52.07291562479161,36.07157548872292,16265,361,Normal
688.6160714285714,81.09265737110113,57.00657773209693,16265,362,Normal
580.4227941176471,86.00423708874706,19.515618744994995,16265,363,Normal
513.8739224137931,52.16720064037808,12.0231838134979,16265,364,Normal
453.9794921875,22.015677826319195,8.74849405975063,16265,365,Normal
578.4375,41.19077187307856,25.814806933527628,16265,366,Normal
635.1396276595744,29.886949595289288,24.052175227038695,16265,367,Normal
659.0909090909091,28.271149485078325,22.193231326580552,16265,368,Normal
646.7013888888889,33.1410833305278,21.653197754866685,16265,369,Normal
636.5489130434783,28.437422100477033,19.48779888944761,16265,370,Normal
650.6944444444445,22.977087856341253,17.10822367961066,16265,371,Normal
650.0,34.923030446333776,17.587986501476976,16265,372,Normal
649.3055555555555,28.251174453899985,20.160323760280196,16265,373,Normal
644.2708333333334,42.07482380962648,20.022237725867114,16265,374,Normal
658.203125,21.97906708876265,15.53389135159815,16265,375,Normal
640.2853260869565,23.548002734289422,15.711565759373288,16265,376,Normal
641.304347826087,41.141228066955875,17.546750549919807,16265,377,Normal
651.2152777777778,29.56184828843411,20.43369656365881,16265,378,Normal
646.0069444444445,33.78688114033846,23.109686652732876,16265,379,Normal
629.9867021276596,61.81946510594976,40.03543776673253,16265,380,Normal
581.6482843137255,59.685272852381964,24.48193689998812,16265,381,Normal
566.7892156862745,11.814227625403703,10.004881620988826,16265,382,Normal
553.2407407407408,15.63035744915452,10.891073975274692,16265,383,Normal
572.9166666666666,70.53624983545463,34.72829807952011,16265,384,Normal
611.9791666666666,39.75087896477538,28.30633768830698,16265,385,Normal
628.4906914893617,46.368286021708755,25.75704974202293,16265,386,Normal
673.1468023255813,53.25230110850102,38.40594063477246,16265,387,Normal
643.5122282608696,57.024006939650704,37.39496284966436,16265,388,Normal
666.7258522727273,53.220564474067764,38.55042261215279,16265,389,Normal
651.4559659090909,50.74616109309489,28.268970978857514,16265,390,Normal
665.8380681818181,51.25336795713913,24.532326205840477,16265,391,Normal
661.5767045454545,42.97755356847209,30.116620167604587,16265,392,Normal
643.3423913043479,41.9521347883919,40.158242762919244,16265,393,Normal
677.1438953488372,68.35163328738386,32.030796309214374,16265,394,Normal
665.3053977272727,65.63817131878955,37.35360839758011,16265,395,Normal
638.4171195652174,51.91596577582653,26.710169593662677,16265,396,Normal
670.8096590909091,73.6387871922477,35.562694138514516,16265,397,Normal
652.7777777777778,31.360722059883823,20.194697738796776,16265,398,Normal
646.1805555555555,55.011989258627594,36.03309913058472,16265,399,Normal
688.4084302325581,72.06136776884034,43.07852589865617,16265,400,Normal
647.3958333333334,48.902894142939594,26.67610232716388,16265,401,Normal
672.5852272727273,42.328592118611766,28.667847425599327,16265,402,Normal
661.7542613636364,57.327209804520066,21.83863256005337,16265,403,Normal
610.1888020833334,36.68686223888311,21.41058107683844,16265,404,Normal
645.8333333333334,26.455052290000612,17.90068630842125,16265,405,Normal
642.0138888888889,27.623268198887228,17.349763494752995,16265,406,Normal
653.8194444444445,25.346033077128926,21.297938490587853,16265,407,Normal
641.304347826087,25.069223485197067,22.881127746342496,16265,408,Normal
677.6889534883721,61.794092757940106,31.27324284441817,16265,409,Normal
655.7291666666666,66.95089151758921,43.33841503019631,16265,410,Normal
693.452380952381,61.86455059902368,36.132490625626346,16265,411,Normal
640.9722222222222,25.192162704468128,14.89785295696238,16265,412,Normal
534.5170454545455,70.4101422576885,17.33939614187342,16265,413,Normal
557.0459905660377,32.711438371247894,13.746789944348405,16265,414,Normal
611.81640625,35.59321362965141,18.620731250781475,16265,415,Normal
668.6789772727273,74.95926520549152,47.5663646704803,16265,416,Normal
681.5043604651163,81.34423358676226,56.37541821590202,16265,417,Normal
592.8125,54.29861732816039,32.42374787128114,16265,418,Normal
587.5,32.84968131504475,23.989046049335577,16265,419,Normal
616.1901595744681,37.33260724092797,18.92748874423238,16265,420,Normal
684.0479651162791,70.12657762238118,42.29552417605651,16265,421,Normal
657.6388888888889,27.37666119036613,18.95455418335585,16265,422,Normal
651.9097222222222,47.093113946444866,32.426367090231594,16265,423,Normal
680.0508720930233,72.41003873268211,50.314071256151074,16265,424,Normal
658.9133522727273,48.38773509531432,27.246244340617015,16265,425,Normal
689.1741071428571,57.19525795627597,34.98114420220016,16265,426,Normal
682.7761627906976,63.739960496182405,34.075228344883506,16265,427,Normal
661.8055555555555,58.893843148519935,31.25,16265,428,Normal
